ID,Property Name,City,Region,Type,Mobile (WhatsApp),Email,Website
IT004264,"HOTEL ROSA",ABANO TERME,Veneto,Altro,+393404264717,info@hotelrosaabano.it,www.hotelrosaabano.it
IT004648,"IL FILO  ROSSO",ABANO TERME,Veneto,Altro,+393518780733,elisa@filorossobeb.it,www.filorossobeb.it
IT006006,"ALBERGO RISTORANTE ISOLABELLA",ABANO TERME,Veneto,Altro,+393292224538,ina_anesti@yahoo.com,www.locandaisolabella.it
IT008042,"CORTE D'ACQUA",ABANO TERME,Veneto,Altro,+393356300984,tinamax_99@yahoo.com,
IT004358,"SOLEIL",ADRIA,Veneto,Altro,+393663553750,appartamentisoleil@gmail.com,www.adriabnb.it
IT004377,"ADRIA B&B DI DEBORAH DONA'",ADRIA,Veneto,Altro,+393336704662,info@adriabandb.com,www.adriabandb.com
IT004396,"B&B LA ZANZARA",ADRIA,Veneto,Altro,+393475241169,serena@beblazanzara.it,www.beblazanzara.it
IT004408,"B&B CORTE ZEN",ADRIA,Veneto,Altro,+393409103914,info.cortezen@gmail.com,www.cortezen.com
IT004413,"B&B CORTE MONFARDINA",ADRIA,Veneto,Altro,+393479764983,info@cortemonfardina.it,www.cortemonfardina.it
IT004416,"LA GARZETTA",ADRIA,Veneto,Altro,+393289137713,lagarzettabnb@gmail.com,www.lagarzettabnb.it
IT005717,"HOUSE OF OSCAR",ADRIA,Veneto,Altro,+393484109554,oscarcoradin73@gmail.com,
IT005754,"B&B MARCONI",ADRIA,Veneto,Altro,+393477807150,bebmarconiadria.2016@gmail.com,
IT005813,"B&B CA' BIANCA",ADRIA,Veneto,Altro,+393711957797,donisandra001@gmail.com,
IT005894,"STELLA D'ORO",ADRIA,Veneto,Altro,+393473344670,manzalipaquita@gmail.com,
IT007806,"CORTE BURCHIO",ADRIA,Veneto,Altro,+393440444262,info@corteburchio.it,
IT002333,"BIANCALEO",AFFI,Veneto,Altro,+39348/5816121,info@biancaleo.it,www.biancaleo.it
IT002673,"CAMERE DI DEBIASI CHRISTINE",AFFI,Veneto,Altro,+393474821956,bandbcavettor@gmail.com,https://www.instagram.com/invites/contact/?i=53ukti4ivjf1&utm_content=7uftrfb
IT003625,"CAORSA",AFFI,Veneto,Altro,+393889334967,luiarig@libero.it,https://www.facebook.com/osteriacaorsa/
IT004613,"CORTE IMPERO",AFFI,Veneto,Altro,+393460974194,info@hotelcorteimpero.com,www.hotelcorteimpero.com
IT005047,"SETTESTELLE",AFFI,Veneto,Altro,+39347/7043992,santenicola@libero.it,
IT005105,"RELAIS ILPIGNO",AFFI,Veneto,Altro,+393336994000,relaisilpigno@gmail.com,www.ilpigno.eu
IT005641,"DA PATTY",AFFI,Veneto,Altro,+393477968416,patriziacanzan@me.com,
IT005724,"AGRITURISMO RIONDEL",AFFI,Veneto,Altro,+393487507334,info@agriturismoriondel.it,www.agriturismoriondel.it
IT006019,"B&B LE MURETTE",AFFI,Veneto,Altro,+393429436171,info@bblemurette.it,
IT006030,"B&B LA CORTE",AFFI,Veneto,Altro,+393473232718,mirella.sn@live.it,
IT006309,"LE COCCHE",AFFI,Veneto,Altro,+393293839910,micheledeguidi@libero.it,
IT005430,"B&B KIWI",AGUGLIARO,Veneto,Altro,+393287423428,kpicargraziano@gmail.com,www.bb-kiwi.it
IT005431,"B&B LA MARTINA",AGUGLIARO,Veneto,Altro,+393476942014,f.bressan73@gmail.com,www.bedandbreakfast-lamartina.it
IT005984,"LOCANDA LE PIAZZE",ALBIGNASEGO,Veneto,Altro,+3933872733371,enriconegro1969@gmail.com,
IT001185,"SNOWLAKE SUITE APARTMENTS",ALLEGHE,Veneto,Altro,+393282263589,info@snowlakealleghe.it,www.snowlakealleghe.it
IT001283,"HOTEL TEA DOLOMITI",ALLEGHE,Veneto,Altro,+393465703745,matteocassiano@isoladino.it,www.teadolomiti.com
IT006682,"DAL COGO",ALPAGO,Veneto,Altro,+393517515891,albergodalcogo@gmail.com,
IT005258,"AL VECCHIO ULIVO",ALTAVILLA VICENTINA,Veneto,Altro,+393465286167,info@alvecchioulivo.it,www.alvecchioulivo.it
IT006001,"CRICHELON",ALTAVILLA VICENTINA,Veneto,Altro,+393476369956,info@crichelon.com,www.crichelon.com
IT007872,"ALLE VALLESSE",ALTAVILLA VICENTINA,Veneto,Altro,+393498874383,verlatoclaudia@gmail.com,
IT007776,"ANGOLO DI PARADISO",ALTISSIMO,Veneto,Altro,+3934099847770,info@angolodiparadisoaltissimo.it,
IT008149,"LA RINDOLA",ALTISSIMO,Veneto,Altro,+393494479805,larindola@libero.it,
IT004425,"BARCO",ALTIVOLE,Veneto,Altro,+393405776184,mariodefaveri@aliceposta.it,www.agriturismobarco.com
IT006037,"LE VELE",ALTIVOLE,Veneto,Altro,+393334113904,info@agriturismolevele.it,
IT006054,"AL GIORGIONE",ALTIVOLE,Veneto,Altro,+393405016145,info@algiorgione.it,
IT007481,"BORGO D'ASOLO",ALTIVOLE,Veneto,Altro,+393334853418,info@borgodasolo.com,www.borgodasolo.com
IT003747,"SOAVE COUNTRY HOUSE",ANGIARI,Veneto,Altro,+393482420143,maddalenasoavesoave@gmail.com,www.soavecountryhouse.com
IT004602,"VILLA BIDO",ANGUILLARA VENETA,Veneto,Altro,+393355488090,info@villabido.it,WWW.VILLABIDO.IT
IT007871,"AGRITURISMO LA FRASCA",ANNONE VENETO,Veneto,Altro,+393899199288,agrilafrasca@gmail.com,
IT005835,"B&B DEGLI ARTISTI",ARCADE,Veneto,Altro,+393453401416,marcogirardi963@gmail.com,
IT002255,"ARTEMIDE",ARCOLE,Veneto,Altro,+393405546962,info@bbartemide.it,www.bbartemide.it
IT004969,"IL CONTE",ARCOLE,Veneto,Altro,+393487210993,info@bbilconte.com,www.bbilconte.com
IT006824,"LA MANSARDA",ARCOLE,Veneto,Altro,+39338/3748967,michela.zecchin@diesseweb.it,
IT005140,"BED AND BREAKFAST LA QUIETE",ARCUGNANO,Veneto,Altro,+393333857540,info@beb-laquiete.it,www.beb-laquiete.it
IT005141,"B&B IL SUONO DEL BOSCO",ARCUGNANO,Veneto,Altro,+393401820017,info@bebilsuonodelbosco.it,www.bebilsuonodelbosco.it
IT005556,"FATTORIA LE VEGRE",ARCUGNANO,Veneto,Altro,+393385349883,levegre@libero.it,www.fattorialevegre.it
IT005895,"B&B JASMINE",ARCUGNANO,Veneto,Altro,+393466060622,hotel.jasmine.arcugnano@gmail.com,
IT006275,"BERICI WOODS CAMPING",ARCUGNANO,Veneto,Altro,+393462231696,fa.rosrl1920@gmail.com,https://bericiwoodscamping.com
IT004386,"B&B GABRIELLA",ARIANO NEL POLESINE,Veneto,Altro,+393336728756,kezai1969gabi@gmail.com,www.pofolyo.hu
IT004412,"B&B UNA STANZA NEL PARCO",ARIANO NEL POLESINE,Veneto,Altro,+393775399703,info@unastanzanelparco.it,www.unastanzanelparco.it
IT005625,"AI PAVONI",ARIANO NEL POLESINE,Veneto,Altro,+393289689734,agribiomalin@libero.it,www.agriturismoaipavoni.it
IT007560,"TENUTA GORO VENETO",ARIANO NEL POLESINE,Veneto,Altro,+393484205410,tenutagoroveneto@gmail.com,www.tenutagoroveneto.it
IT008091,"PERKE'",ARIANO NEL POLESINE,Veneto,Altro,+393491428771,info@perke.beer,
IT004203,"VILLA BIGNAGO",ARQUÀ PETRARCA,Veneto,Altro,+393484126943,villabignago@gmail.com,www.villabignago.it
IT005443,"IL SENTIERO DI ARQUÀ",ARQUÀ PETRARCA,Veneto,Altro,+393474911364,rimesparsesas@gmail.com,
IT007143,"COUNTRY HOUSE LOCANDA BEL FIORE",ARQUÀ PETRARCA,Veneto,Altro,+393331082742,studiograzzi@live.it,
IT004147,"ALBERGO SAN MARCO",ARQUÀ POLESINE,Veneto,Altro,+393939262748,info@albergosanmarco.net,www.albergosanmarco.net
IT008182,"CORTE BUSSARI",ARQUÀ POLESINE,Veneto,Altro,+393483590524,sichirollo.paola@gmail.com,
IT007682,"RIFUGIO LA CASERMETTA",ARSIÈ,Veneto,Altro,+393519010135,amministrazione@coop19.it,
IT007947,"AL VECIO CASELO",ARSIERO,Veneto,Altro,+393495632695,info@alveciocaselo.it,
IT008131,"VAL DI FERRO",ARSIERO,Veneto,Altro,+393294449547,gandinsansonnicola@gmail.com,
IT005421,"CORTE DI EMMA",ARZIGNANO,Veneto,Altro,+393349218112,info@cortediemma.it,www.cortediemma.it
IT008125,"AGRITURISMO DA CELESTINA",ARZIGNANO,Veneto,Altro,+393333129242,agricelestina@gmail.com,
IT000797,"B&B AL BUCANEVE - ASIAGO",ASIAGO,Veneto,Altro,+393288457952,albucaneveasiago@hotmail.it,www.bebasiago.wordpress.com
IT004811,"B&B AL BOSCO",ASIAGO,Veneto,Altro,+393482481678,bbalbosco@gmail.com,bbalbosco.wordpress.com
IT004853,"AL SOGNO",ASIAGO,Veneto,Altro,+393487563831,sandrorodeghiero@tiscali.it,
IT005090,"BED & BREAKFAST CLAMA UNO",ASIAGO,Veneto,Altro,+393388394987,doris.rodriguez@tiscali.it,www.clamauno.it
IT006185,"ROMANTIK",ASIAGO,Veneto,Altro,+393498713617,sandrorodeghiero@tiscali.it,
IT007176,"RIFUGIO LARICI",ASIAGO,Veneto,Altro,+393496834549,info@rifugiolarici.it,www.rifugiolarici.it
IT007248,"RIFUGIO VAL FORMICA",ASIAGO,Veneto,Altro,+393482943155,amministrazione@valformica.it,www.valformica.it
IT007319,"CA' SORDA AI PENNAR",ASIAGO,Veneto,Altro,+393402478117,info@casorda.it,www.casorda.it
IT007490,"AGRITURISMO STELLA",ASIAGO,Veneto,Altro,+393316343314,stella77fb@libero.it,
IT007625,"CAMPLAN",ASIAGO,Veneto,Altro,+393289022214,info@agriturismocamplan.com,www.agriturismocamplan.com
IT007999,"TOP ALPI NOTTI IN MALGA",ASIAGO,Veneto,Altro,+393483407829,gabriele90.rigoni@tiscali.it,
IT000265,"BARONE D'ASOLO",ASOLO,Veneto,Altro,+393490901338,info@baroneasolo.it,www.baroneasolo.it
IT000295,"VILLA FLANGINI",ASOLO,Veneto,Altro,+393335287806,amministrazione@parrocchiacarpenedo.it,www.villaflangini.it
IT001476,"B&B AL LAURO",ASOLO,Veneto,Altro,+393337551696,info@beballauro.com,www.beballauro.com
IT001479,"B&B PLERIS",ASOLO,Veneto,Altro,+393339756205,marzia.plinio@alice.it,www.bedandbreakfast-pleris.it
IT004320,"B&B ROCCA DI ASOLO",ASOLO,Veneto,Altro,+39335260094,info@roccadiasolo.it,www.roccadiasolo.it
IT004323,"B&B CA' CINEL",ASOLO,Veneto,Altro,+393339991079,info@cacinel.it,www.cacinel.it
IT004326,"B&B CASA PAGNANO",ASOLO,Veneto,Altro,+393338787167,info@casapagnano.com,www.casapagnano.com
IT004609,"VILLA TRIESTE M",ASOLO,Veneto,Altro,+393475583307,piercemccully@gmail.com,www.villatriestem.com
IT007208,"PROGRESS COUNTRY & WINE HOUSE",ASOLO,Veneto,Altro,+393336717634,info@progresscountrywinehouse.com,www.progresscountrywinehouse.com
IT001142,"CHALET ALPENROSE",AURONZO DI CADORE,Veneto,Altro,+393808631993,info@chalet-alpenrose.it,www.chalet-alpenrose.it
IT001301,"LAGO ANTORNO",AURONZO DI CADORE,Veneto,Altro,+393209625700,info@lagoantorno.it,www.lagoantorno.it
IT004064,"DOLOMITI DES ALPES",AURONZO DI CADORE,Veneto,Altro,+393791940940,dolomitidesalpes@gmail.com,www.dolomitidesalpes.it
IT004528,"FRATELLI FONDA SAVIO",AURONZO DI CADORE,Veneto,Altro,+393397807883,florian.poernbacher@rolmail.net,www.fonda-savio.it
IT005251,"GARNI' BARANCIO",AURONZO DI CADORE,Veneto,Altro,+393515473695,barancio@barancio.it,www.barancio.it
IT006525,"AURONZO",AURONZO DI CADORE,Veneto,Altro,+393471333118,info@rifugioauronzo.it,www.rifugioauronzo.it
IT006677,"LAVAREDO",AURONZO DI CADORE,Veneto,Altro,+393496028675,rifugiolavaredo@hotmail.it,www.rifugiolavaredo.com
IT007440,"MONTE AGUDO",AURONZO DI CADORE,Veneto,Altro,+393475550351,rifugiomonteagudo@gmail.com,
IT004527,"OSTELLO LA SOSTA",BADIA CALAVENA,Veneto,Altro,+393774467948,info@ostellolasosta.it,www.ostellolasosta.it
IT005043,"PALAZZO FRITZ",BADIA CALAVENA,Veneto,Altro,+393200725918,info@palazzofritz.it,https://palazzofritz.it/
IT005242,"DAL CASTELLO FIORENZO",BADIA CALAVENA,Veneto,Altro,+393478850295,info@cortegrisi.it,https://cortegrisi.it/
IT007844,"TERRE DI SPREA",BADIA CALAVENA,Veneto,Altro,+393492683778,terredisprea@gmail.com,
IT004353,"LA BUSSOLA CAMERE ROOM ZIMMER",BADIA POLESINE,Veneto,Altro,+393516840085,labussolacamere@gmail.com,www.labussola-badia.com
IT004365,"LORIS APPARTAMENTI",BADIA POLESINE,Veneto,Altro,+393389784465,labussolacamere@gmail.com,www.labussola-badia.com
IT004414,"JESSI APPARTAMENTI",BADIA POLESINE,Veneto,Altro,+393389784465,labussolacamere@gmail.com,www.labussola-badia.com
IT005704,"CAVALLO",BADIA POLESINE,Veneto,Altro,+393492428433,paolo.moretti55@gmail.com,
IT005743,"B&B NUVOLA",BADIA POLESINE,Veneto,Altro,+393491036370,infonuvolabadia@gmail.com,
IT005776,"B&B LE BALLERINE",BADIA POLESINE,Veneto,Altro,+393460033501,bonfa.riccardo@gmail.com,
IT005800,"B&B MANFREDINI",BADIA POLESINE,Veneto,Altro,+393397834738,bebmanfredini@gmail.com,
IT007113,"LE CLEMENTINE",BADIA POLESINE,Veneto,Altro,+393475599140,agriturismo@leclementine.it,www.leclementine.it
IT007754,"PEDRETTI ADRIANO",BADIA POLESINE,Veneto,Altro,+393478579360,adrianopedretti@libero.it,www.555ranch.it
IT005815,"B&B AI FILARI",BAONE,Veneto,Altro,+393465715858,info@aifilari.it,
IT006967,"LE VOLPI & MONTE FASOLO",BAONE,Veneto,Altro,+393476744725,info@levolpi.it,www.levolpi.it
IT005738,"DA SAGRARO",BARBARANO MOSSANO,Veneto,Altro,+393472907072,sagraro@inwind.it,www.agriturismodasagraro.com
IT006015,"CANOVA",BARBARANO MOSSANO,Veneto,Altro,+393384827589,info@agricanova.it,www.agricanova.it
IT007521,"CASTELLO DI BARBARANO",BARBARANO MOSSANO,Veneto,Altro,+393889586935,info@castellomarinoni.com,www.castellomarinoni.com
IT000375,"CORTE SAN LUCA",BARDOLINO,Veneto,Altro,+393458212906,contact@cortesanluca.com,www.cortesanluca.com
IT000441,"CAMPEGGIO EUROPA",BARDOLINO,Veneto,Altro,+393482288464,info@campingeuropa.info,www.campingarda.it
IT002736,"RESIDENCE BLUE LAKE",BARDOLINO,Veneto,Altro,+393349463389,info@bluelakebardolino.it,www.bluelakebardolino.it
IT003416,"VILLA MADDALENA",BARDOLINO,Veneto,Altro,+393474527846,info@villa-maddalena.com,www.villa-maddalena.com
IT003650,"SOLHO HOTEL",BARDOLINO,Veneto,Altro,+39334/3428005,info@solhohotelbardolino.com,www.solhohotelbardolino.com
IT003958,"BED & BREAKFAST SAN SEVERO",BARDOLINO,Veneto,Altro,+393246297841,elena.bonati@live.com,https://www.bbsansevero.com
IT004456,"ALL'OLIVETO",BARDOLINO,Veneto,Altro,+393404648037,bedalloliveto@gmail.com,www.bedalloliveto.it
IT004460,"B & B CORTE FRISONAI",BARDOLINO,Veneto,Altro,+39340/1273412,info@cortefrisonai.it,www.cortefrisonai.it
IT005038,"CASALIVA",BARDOLINO,Veneto,Altro,+393497365879,info@casaliva.it,www.casaliva.it
IT005189,"LADI'S B&B",BARDOLINO,Veneto,Altro,+393357887057,dimitri.growcock@gmail.com,www.ladis-bb.com
IT005307,"LUCY",BARDOLINO,Veneto,Altro,+39348/5925962,luciatortella@gmail.com,www.bed-and-breakfast.it
IT005515,"ANCORA SUITES",BARDOLINO,Veneto,Altro,+393371537116,ancora.suites@gmail.com,
IT005544,"VILLA SAN ZENO",BARDOLINO,Veneto,Altro,+393498679958,maxsperotto@tiscali.it,
IT005545,"MARIPOSA BLU HOLIDAYS",BARDOLINO,Veneto,Altro,+393357260086,info@mariposaapartments.it,
IT005841,"BELVEDERE11",BARDOLINO,Veneto,Altro,+39335369581,belvedere11bardolino@gmail.com,
IT005842,"IL TULIPANO",BARDOLINO,Veneto,Altro,+39328/4523263,sonia.pasqualini71@gmail.com,
IT005872,"BUONDORMIRE",BARDOLINO,Veneto,Altro,+393403747777,giuliamarte@gmail.com,
IT005932,"AGRITURISMO CA' CASTELLANI",BARDOLINO,Veneto,Altro,+393458522390,agriturismocacastellani@gmail.com,www.agriturismocacastellani.com
IT006008,"TENUTA LA PERGOLA",BARDOLINO,Veneto,Altro,+393288023075,info@tenutalapergola.com,www.tenutalapergola.com
IT006164,"AGRITURISMO IL MELOGRANO",BARDOLINO,Veneto,Altro,+39337917874,melograno.bardolino@gmail.com,www.agriturismo-ilmelograno.net
IT006501,"CASPITERINA",BARDOLINO,Veneto,Altro,+393662593898,ottolinir@gmail.com,
IT006876,"I ROCCOLI",BARDOLINO,Veneto,Altro,+393421422700,annamariagiacometti@hotmail.com,https://iroccoli.it/
IT007102,"AGRITURISMO BORGO DI CALMASINO",BARDOLINO,Veneto,Altro,+393496606821,info@borgodicalmasino.it,http://www.borgodicalmasino.it/
IT007128,"AGRITURISMO CA MURETTA",BARDOLINO,Veneto,Altro,+393494626745,info@camuretta.it,www.camuretta.it
IT007140,"AGRITURISMO CA' ZERBETTO",BARDOLINO,Veneto,Altro,+393489026597,info@agriturismocazerbetto.it,www.agriturismocazerbetto.it
IT007299,"AZIENDA AGRICOLA LE VAI AGRITURISMO",BARDOLINO,Veneto,Altro,+393355427077,info@agriturismolevai.com,
IT007453,"PRATI PALAI",BARDOLINO,Veneto,Altro,+393425291971,info@pratipalai.it,www.pratipalai.it
IT007513,"CANTARANE",BARDOLINO,Veneto,Altro,+393405255182,info@cantarane.it,www.cantarane.it
IT007697,"SOLELUNA DI BONATI DAMIANO",BARDOLINO,Veneto,Altro,+393707241618,info@bb-soleluna.com,www.bb-soleluna.com
IT007701,"BIANCONIGLIO",BARDOLINO,Veneto,Altro,+393498830507,daniele.mdna@gmail.com,http://www.bianco-niglio.it/
IT007755,"AGRITURISMO AI CILIEGI",BARDOLINO,Veneto,Altro,+393406840569,info@agriturismoaiciliegi.it,www.agriturismoaiciliegi.it
IT007919,"AGRITURISMO BORGATA LEVITA",BARDOLINO,Veneto,Altro,+393667697405,pitzen@borgatalevita.it,
IT007920,"VILLA CALICANTUS",BARDOLINO,Veneto,Altro,+393402779349,info@villacalicantus.it,
IT007966,"AGRITURISMO ORTAGLIA",BARDOLINO,Veneto,Altro,+393683027772,gperettistefano@yahoo.it,
IT008066,"AGRICAMPEGGIO TERRA E SOGNI",BARDOLINO,Veneto,Altro,+393479334308,info@terraesogni.it,
IT008084,"Az. Agr. CAMERLENGO MARIA GASDIA di GASDIA FEDERICO",BARDOLINO,Veneto,Altro,+39330479062,agercam@libero.it,
IT000787,"RESIDENCE CRISTOFORO COLOMBO",BASSANO DEL GRAPPA,Veneto,Altro,+393336986206,info@residencecristoforocolombo.it,www.residencecristoforocolombo.it
IT002157,"BEDCATERINA",BASSANO DEL GRAPPA,Veneto,Altro,+393336162138,s.essere@gmail.com,bedcaterina.blogspot.it
IT004842,"B&B VIA MUSEO",BASSANO DEL GRAPPA,Veneto,Altro,+393207254407,piera.chiuppani@gmail.com,www.viamuseo.wix.com/viamuseo
IT004985,"CA' SOARDA",BASSANO DEL GRAPPA,Veneto,Altro,+393355858740,kettybordignon@gmail.com,
IT004995,"CA' BARACCA BELLAVISTA",BASSANO DEL GRAPPA,Veneto,Altro,+393495718497,info@cabaracca.it,WWW.CABARACCA.IT
IT005357,"VILLA TRAMONTI",BASSANO DEL GRAPPA,Veneto,Altro,+393287141329,info@villa-tramonti.com,www.villa-tramonti.com
IT005401,"CA' GARIBALDI ROOMS",BASSANO DEL GRAPPA,Veneto,Altro,+393291710960,CARLOTTASTECCHINI@GMAIL.COM,WWW.CAGARIBALDI.IT
IT005409,"VILLA ANGARAN SAN GIUSEPPE",BASSANO DEL GRAPPA,Veneto,Altro,+393314187284,info@luoghicomunionlus.org,www.villangaransangiuseppe.it
IT005441,"ALLOGGI CANOVA",BASSANO DEL GRAPPA,Veneto,Altro,+393394458638,info@alloggicanova.it,www.alloggicanova.it
IT006222,"LODGE WHITE STONE FLY B&B",BASSANO DEL GRAPPA,Veneto,Altro,+393888945126,LODGE.WSF@GMAIL.COM,
IT006232,"IL POGGIO DEL SOLE",BASSANO DEL GRAPPA,Veneto,Altro,+393463065282,laurencecaberlon@gmail.com,
IT006374,"SINFONIA",BASSANO DEL GRAPPA,Veneto,Altro,+393402227452,bassanosinfonia@gmail.com,
IT006402,"B&B NUMERO DUE",BASSANO DEL GRAPPA,Veneto,Altro,+393402490208,bbnumerodue@gmail.com,
IT006410,"DOWNTOWN B&B",BASSANO DEL GRAPPA,Veneto,Altro,+393883799334,downtownbb@tiscali.it,
IT006633,"B&B REZZONICO",BASSANO DEL GRAPPA,Veneto,Altro,+393334548510,giordanamilani@gmail.com,
IT006718,"B&B MULINO DI CAMPESE",BASSANO DEL GRAPPA,Veneto,Altro,+393485653288,peruzzoriccardo@gmail.com,
IT006780,"B&B LUXURY HOUSE",BASSANO DEL GRAPPA,Veneto,Altro,+393403542975,info@luxuryhousebeb.it,
IT006789,"AGLI OLIVI",BASSANO DEL GRAPPA,Veneto,Altro,+393409285009,crisasso3@gmail.com,
IT006790,"B&B CAMPO MARZIO",BASSANO DEL GRAPPA,Veneto,Altro,+393398272841,campo.marzio@hotmail.it,
IT006802,"OTTAVA NOTA",BASSANO DEL GRAPPA,Veneto,Altro,+393457318041,TINA.CAMPAGNARO@GMAIL.COM,
IT007179,"MAZZERACCA",BASSANO DEL GRAPPA,Veneto,Altro,+393347514063,info@agrimazzeracca.it,https://agrimazzeracca.it/
IT007225,"IL MELOGRANO",BATTAGLIA TERME,Veneto,Altro,+393707048800,agri.ilmelograno@gmail.com,www.agrilmelograno.it
IT000931,"PINETA",BELLUNO,Veneto,Altro,+393338582670,info@albergopinetanevegal.com,www.albergonevegalpineta.com
IT006553,"B&B GIARDINI DELL'ARDO DI LUCA DOCCI",BELLUNO,Veneto,Altro,+393387939107,giardinidellardo@gmail.com,
IT006864,"5° ARTIGLIERIA ALPINA",BELLUNO,Veneto,Altro,+393483350750,info@rifugiocolvisentin.it,www.rifugiocolvisentin.it
IT007403,"MIARI DOLOMITI",BELLUNO,Veneto,Altro,+393464163701,agriturismofmf@libero.it,www.agriturismofulciomiarifulcis.com
IT007847,"DEGLI ANGELI",BELLUNO,Veneto,Altro,+393487637133,azagdegliangeli@gmail.com,
IT008064,"AGRITURISMO CARRETTER",BELLUNO,Veneto,Altro,+393489289983,andreaarban@gmail.com,
IT008100,"BELVEDERE",BELLUNO,Veneto,Altro,+393887378737,erika.bernardi1982@gmail.com,
IT008162,"TERRA UMANA",BELLUNO,Veneto,Altro,+393348011692,jacopo.emma@gmail.com,
IT005459,"ALBERGO RISTORANTE PIZZERIA ADIGE",BOARA PISANI,Veneto,Altro,+393453459008,moiracecconello@gmail.com,
IT002400,"VILLA BRENZONI",BONAVIGO,Veneto,Altro,+393487206151,dmobili@domusmobili.it,www.villabrenzoni.it
IT004907,"CORTE SAN TOMASO",BONAVIGO,Veneto,Altro,+393477309581,info@cortesantomaso.it,www.cortesantomaso.it
IT006154,"LE CADABESE DI POLAZZO CARLO",BONAVIGO,Veneto,Altro,+393482800627,info@lecadabese.com,www.lecadabese.com
IT007051,"AFFITTACAMERE TRIESTE",BONAVIGO,Veneto,Altro,+393409683418,vannimerli@gmail.com,
IT006855,"CITTÀ DI FIUME",BORCA DI CADORE,Veneto,Altro,+393200377432,info@rifugiocittadifiume.it,www.rifugiocittadifiume.it
IT001146,"AL GIARDINETTO",BORGO VALBELLUNA,Veneto,Altro,+393384390580,info@algiardinettotrichiana.it,www.algiardinettotrichiana.it
IT007577,"AI COLLI DI CASTELDARDO DI SCHIFFO MARIA PAOLA",BORGO VALBELLUNA,Veneto,Altro,+393355684791,agriturismo.casteldardo@gmail.com,
IT007775,"BON TAJER",BORGO VALBELLUNA,Veneto,Altro,+393475102441,bontajer@legalmail.it,
IT007967,"LE ZERCOLE",BORGO VALBELLUNA,Veneto,Altro,+393387055075,info@lezercole.it,
IT008233,"AGRITURISMO CA' RIBELLI",BORGO VALBELLUNA,Veneto,Altro,+393402377881,arcaprealpina@gmail.com,
IT005960,"LOCANDA PATOEA",BORGORICCO,Veneto,Altro,+393452197399,camereilborgo@gmail.com,
IT000044,"COUNTRY CLUB DA CESCO",BORSO DEL GRAPPA,Veneto,Altro,+393294040389,info@biodacesco.it,www.biodacesco.it
IT000247,"RESIDENCE GONDA & GIULIANO",BORSO DEL GRAPPA,Veneto,Altro,+393493433878,gondaegiuliano@gmail.com,www.gondaegiuliano.it
IT000310,"B&B SANTA FELICITA",BORSO DEL GRAPPA,Veneto,Altro,+393459214943,bbsfelicita@gmail.com,www.bbsantafelicita.it
IT001625,"B&B AI COLORI",BORSO DEL GRAPPA,Veneto,Altro,+393384581093,info@aicolori.com,www.aicolori.com
IT001681,"B&B ROSALES",BORSO DEL GRAPPA,Veneto,Altro,+393497511474,rosales.bb@gmail.com,www.bbrosales.com
IT004315,"B&B DA MATTEO",BORSO DEL GRAPPA,Veneto,Altro,+393391874578,info@bbdamatteo.it,www.bbdamatteo.it
IT004317,"B&B LE AGAVI",BORSO DEL GRAPPA,Veneto,Altro,+393358015371,info@leagaviborso.com,www.leagaviborso.com
IT005463,"BEEHOUSE",BORSO DEL GRAPPA,Veneto,Altro,+39330296988,baggio.ale@libero.it,http://apicolturapiovesan.wix.com/apicolturapiovesan
IT005860,"LA MAISONNETTE",BORSO DEL GRAPPA,Veneto,Altro,+393476634561,lamaisonnettecassanego@gmail.com,
IT005924,"B&B IL GIARDINO SEGRETO",BORSO DEL GRAPPA,Veneto,Altro,+393334632830,cittonisabella@libero.it,
IT007150,"B&B DAI MAESTRI",BORSO DEL GRAPPA,Veneto,Altro,+393208363714,silviacaneve@hotmail.com,
IT007593,"MALGA COL SERAI",BORSO DEL GRAPPA,Veneto,Altro,+393386968637,cristina.pistorello@libero.it,
IT007849,"I PICCOLI DEL DODICESIMO",BORSO DEL GRAPPA,Veneto,Altro,+393496014390,saracunial@yahoo.it,
IT007923,"DA ANDREINA",BORSO DEL GRAPPA,Veneto,Altro,+393294156903,martina-dz@libero.it,
IT002427,"ONGAR RELAX",BOSCO CHIESANUOVA,Veneto,Altro,+393471388497,ongarrelax@gmail.com,www.ongarrelax.it
IT003516,"B&B DALLA ELI",BOSCO CHIESANUOVA,Veneto,Altro,+393201388785,bedandbreakfastdallaeli@gmail.com,www.bedandbreakfastdallaeli.it
IT007579,"RIFUGIO BRANCHETTO",BOSCO CHIESANUOVA,Veneto,Altro,+393925341443,rifugiobranchetto@gmail.com,www.rifugiobranchetto.com
IT007617,"RIFUGIO MALGA MALERA",BOSCO CHIESANUOVA,Veneto,Altro,+393421714873,info@malgamalera.it,www.malgamalera.it
IT007820,"AGRITURISMO MALGA CAMPOLEVA'",BOSCO CHIESANUOVA,Veneto,Altro,+393404157182,azagricolabaitojegher@gmail.com,
IT007918,"AGRITURISMO AI ROSOLINI",BOSCO CHIESANUOVA,Veneto,Altro,+393355925882,AGRICOLACONZE@GMAIL.COM,
IT000110,"LOCANDA ROSA ROSAE",BREDA DI PIAVE,Veneto,Altro,+393333208574,locandarosarosae@gmail.com,www.locandarosarosae.it
IT006085,"CA' DEL GELSO",BREDA DI PIAVE,Veneto,Altro,+393382170768,info@cadelgelso.com,www.cadelgelso.com
