ID,Property Name,City,Region,Type,Email,Email2,Website
IT002151,"ALBERGO RISTORANTE ROMAGNOLO",NOVENTA VICENTINA,Veneto,Altro,info@albergoromagnolo.it,,www.albergoromagnolo.it
IT004792,"HOTEL NOVENTA",NOVENTA VICENTINA,Veneto,Altro,info@hotelnoventa.com,,WWW.HOTELNOVENTA.COM
IT005006,"ALLA BUSA",NOVENTA VICENTINA,Veneto,Altro,info@allabusa.it,,www.allabusa.it
IT007654,"SAN FLORIANO",NOVENTA VICENTINA,Veneto,Altro,sanfloriano@gmail.com,,www.sanfloriano.com
IT001456,"UNAWAY HOTEL OCCHIOBELLO A-13",OCCHIOBELLO,Veneto,Altro,hotel.occhiobello@unahotels.it,,www.unawayhotels.it
IT001542,"OPERA",OCCHIOBELLO,Veneto,Altro,info@bed-opera.it,,www.bed-opera.it
IT001557,"ALLOGGIO VIA TORINO 1",OCCHIOBELLO,Veneto,Altro,pellegrini.a@casadicura.it,,www.casadicura.it
IT004393,"HOTEL ITALIA",OCCHIOBELLO,Veneto,Altro,info@hotelitalia.biz,,www.hotelitalia.biz
IT005874,"VILLA PEPOLI",OCCHIOBELLO,Veneto,Altro,villapepoli2021@libero.it,,
IT005877,"LA SUITE",OCCHIOBELLO,Veneto,Altro,alloggigiardino@gmail.com,,
IT005879,"ALLOGGIO AL GIARDINO",OCCHIOBELLO,Veneto,Altro,alloggigiardino@gmail.com,,
IT001580,"HOTEL VILLA DEI CARPINI",ODERZO,Veneto,Altro,info@villacarpini.it,,www.villacarpini.it
IT001583,"LOCANDA DUSSIN",ODERZO,Veneto,Altro,info@ristorantelocandadussin.com,,www.ristorantelocandadussin.com
IT001709,"PRIMHOTEL CITTÀ DI ODERZO",ODERZO,Veneto,Altro,info@primhotel.it,,www.primhotel.it
IT004168,"POSTUMIA HOTEL DESIGN",ODERZO,Veneto,Altro,info@postumiahoteldesign.it,,www.postumiahoteldesign.it
IT004280,"ALLOGGI LA BETULLA",ODERZO,Veneto,Altro,labetulla93@gmail.com,,
IT004281,"COUNTRY HOTEL AL GALLO",ODERZO,Veneto,Altro,info@hotelalgallo.it,,www.hotelalgallo.it
IT002150,"IL CHIOSTRO HOTEL RESIDENCE",OPPEANO,Veneto,Altro,info@hotelilchiostro.it,,www.hotelilchiostro.it
IT003623,"HOTEL COLTRI",OPPEANO,Veneto,Altro,info@hotelcoltri.it,,www.hotelcoltri.it
IT005232,"ALBERGO LA QUIETE",OPPEANO,Veneto,Altro,info@albergolaquiete.it,,www.albergolaquiete.it
IT008055,"AGRITURISMO AL FORNELLO DI EVANGELISTI ANGELO",OPPEANO,Veneto,Altro,saverio@aziendaagricolaevangelisti.it,,
IT007945,"FORNIZ & FORNIZ",ORMELLE,Veneto,Altro,info@forniz.it,,
IT000757,"HOTEL MIRELLA",ORSAGO,Veneto,Altro,info@mirellahotel.it,direzionesiriosnc@gmail.com,www.mirellahotel.it
IT001942,"HOTEL  VILLA  ALTURA",OSPEDALETTO EUGANEO,Veneto,Altro,info@villaaltura.it,,www.villaaltura.it
IT000770,"B&B HOTEL PADOVA METHIS",PADOVA,Veneto,Altro,pd.methis@hotelbb.com,bb_6109@hotelbb.com,www.methishotel.it
IT000781,"B&B GALLINA PADOVANA",PADOVA,Veneto,Altro,info@lagallinapadovana.it,,www.lagallinapadovana.it
IT000798,"ALBERGO VERDI",PADOVA,Veneto,Altro,info@albergoverdipadova.it,,www.albergoverdipadova.it
IT001026,"HOTEL BIRI",PADOVA,Veneto,Altro,hotelbiri@hotelbiri.com,,www.hotelbiri.com
IT001032,"CASA MIRIAM",PADOVA,Veneto,Altro,miriam2miriam3@hotmail.com,,www.casamiriam.eu
IT001033,"B&B CHEZ ELISABETH",PADOVA,Veneto,Altro,chezelisabeth1952@libero.it,,www.bedchezelisabethpadova.it
IT001035,"AL SANTO",PADOVA,Veneto,Altro,info@bbalsanto.it,info@bebalsantopadova.it,www.bebalsantopadova.it
IT001058,"PALAZZO MANTUA BENAVIDES",PADOVA,Veneto,Altro,suite@palazzomantuabenavides.com,,www.palazzomantuabenavides.com
IT001066,"CASA PAOLO VI",PADOVA,Veneto,Altro,casapaolosesto@rinoecilla.it,,www.rinoecilla.it
IT001067,"HOTEL MILANO",PADOVA,Veneto,Altro,info@milanohotelpadova.it,,www.hotelmilano-padova.it
IT001070,"LOCANDA MUNERATO",PADOVA,Veneto,Altro,info@munerato.it,,www.munerato.it
IT001071,"RESIDENCE LA FENICE PADOVA CENTRO",PADOVA,Veneto,Altro,info@residencelafenice.com,,www.residencelafenice.com
IT001072,"ALLOGGI RUZZA",PADOVA,Veneto,Altro,info@hotelgiotto.com,,www.hotelgiotto.com
IT001074,"HOTEL EUROPA",PADOVA,Veneto,Altro,info@hoteleuropapd.it,,www.hoteleuropapd.it
IT001106,"HOTEL GIOVANNI",PADOVA,Veneto,Altro,info@hotelgiovanni.it,,www.hotelgiovanni.it
IT001107,"PENSIONATO S.FRANCESCO",PADOVA,Veneto,Altro,collegiosanfrancescopadova@gmail.com,,www.collegifrancescanidipadova.it
IT001115,"RESIDENCE BIRI",PADOVA,Veneto,Altro,hotelbiri@hotelbiri.com,,www.hotelbiri.com
IT001118,"HOTEL DONATELLO",PADOVA,Veneto,Altro,info@hoteldonatello.net,,www.hoteldonatello.net
IT001119,"HOTEL GIOTTO",PADOVA,Veneto,Altro,info@hotelgiotto.com,,www.hotelgiotto.com
IT001121,"HOTEL JUNIOR",PADOVA,Veneto,Altro,info@hotel-junior.it,,www.hotel-junior.it
IT001122,"HOTEL CASA DEL PELLEGRINO",PADOVA,Veneto,Altro,info@casadelpellegrino.com,,www.casadelpellegrino.com
IT001125,"HOTEL AUTOSTRADA",PADOVA,Veneto,Altro,info@hotelautostrada.com,,www.hotelautostrada.com
IT001127,"ALBERGO AL FAGIANO",PADOVA,Veneto,Altro,info@alfagiano.com,,www.alfagiano.com
IT001129,"ALBERGO SAGITTARIO",PADOVA,Veneto,Altro,info@hotelsagittario.com,,www.hotelsagittario.com
IT001131,"DEGLI STEFANI GIOVANNI",PADOVA,Veneto,Altro,giovannideglistefani@libero.it,,www.deglistefani.com
IT001132,"RESIDENCE BERTOLINI",PADOVA,Veneto,Altro,info@bertolini1849.it,,www.bertolini1849.it
IT001726,"AL CASON",PADOVA,Veneto,Altro,amministrazione@hotelalcason.com,,www.hotelalcason.com
IT001733,"CASA A COLORI",PADOVA,Veneto,Altro,info@casaacoloripadova.org,,www.casaacolori.org
IT001734,"HOTEL MIGNON",PADOVA,Veneto,Altro,info@hotelmignonpadova.com,,www.hotelmignonpadova.com
IT001738,"ALLOGGI PONTECORVO",PADOVA,Veneto,Altro,info@hotelgiotto.com,,www.hotelgiotto.com
IT001740,"ALLOGGI LIVIANA",PADOVA,Veneto,Altro,info@hotelgiotto.com,,www.hotelgiotto.com
IT001755,"HOTEL MARITAN",PADOVA,Veneto,Altro,info@hotelmaritan.it,,www.hotelmaritan.it
IT001757,"HOTEL CASA DEL PELLEGRINO (DIPENDENZA)",PADOVA,Veneto,Altro,info@casadelpellegrino.com,,www.casadelpellegrino.com
IT001780,"HOTEL GRAND' ITALIA - RESIDENZA D'EPOCA",PADOVA,Veneto,Altro,direzione.granditalia@bypillow.com,,www.hotelgranditalia.it
IT001782,"CROWNE PLAZA",PADOVA,Veneto,Altro,info@hnh.it,,www.crowneplazapadova.com
IT001783,"ADMIRAL (DIPENDENZA 1)",PADOVA,Veneto,Altro,frontoffice.admiral@ih-hotels.com,,https://www.ih-hotels.com/it/i-nostri-aberghi/ih-hotels-padova-admiral.html
IT001791,"HOTEL IGEA",PADOVA,Veneto,Altro,info@hoteligea.it,,www.hoteligea.it
IT001795,"B&B HOTEL PADOVA",PADOVA,Veneto,Altro,padova@hotelbb.com,,www.hotel-bb.com/it/hotel/padova/htm
IT001796,"HOTEL AC PADOVA",PADOVA,Veneto,Altro,reception.padova@achmhotels.com,,www.ac-hotels.com
IT001803,"ADMIRAL (DIPENDENZA 2)",PADOVA,Veneto,Altro,frontoffice.admiral@ih-hotels.com,,https://www.ih-hotels.com/it/i-nostri-aberghi/ih-hotels-padova-admiral.html
IT001805,"HOTEL AL PRATO",PADOVA,Veneto,Altro,info@hotelalpratopadova.it,,www.hotelalpratopadova.it
IT001837,"HOTELLO",PADOVA,Veneto,Altro,padova@hotello.space,,WWW.HOTELLOPD.SPACE
IT001843,"HOTEL M14",PADOVA,Veneto,Altro,info@hotelm14.it,,www.hotelm14.it
IT001844,"324 SAN MARCO GUEST ROOMS",PADOVA,Veneto,Altro,gloria@324sanmarco.com,,www.324sanmarco.com
IT001845,"MAJESTIC HOTEL TOSCANELLI",PADOVA,Veneto,Altro,majestic@toscanelli.com,,www.toscanelli.com
IT001863,"DADI HOME",PADOVA,Veneto,Altro,amministrazione@cooperativavitevere.org,,www.downdadi.it
IT001868,"CASA LUCIA VALENTINI TERRANI",PADOVA,Veneto,Altro,info@casavalentiniterrani.org,,www.casavalentiniterrani.org
IT001900,"HOTEL VOLTA",PADOVA,Veneto,Altro,hotelvolta@live.it,,www.hotelvolta.net
IT001907,"DIAMANTINO",PADOVA,Veneto,Altro,info@diamantino.it,,www.diamantino.it
IT001932,"HOTEL GARIBALDI",PADOVA,Veneto,Altro,info@hotelgaribaldi.com,,www.hotelgaribaldi.com
IT001948,"CASA BEATO LUCA BELLUDI",PADOVA,Veneto,Altro,padova.sad@ppfmc.it,,www.itsad.it
IT001958,"HOTEL PATAVIUM",PADOVA,Veneto,Altro,info@hotelpatavium.it,,www.hotelpatavium.it
IT001976,"ADMIRAL",PADOVA,Veneto,Altro,frontoffice.admiral@ih-hotels.com,,https://www.ih-hotels.com/it/i-nostri-aberghi/ih-hotels-padova-admiral.html
IT001978,"ALBERGO ARCELLA",PADOVA,Veneto,Altro,hotelarcella@gmail.com,,www.hotelarcella.com
IT001986,"HOTEL TULIP INN",PADOVA,Veneto,Altro,manager@tulipinnpadova.com,,www.tulipinnpadova.com
IT002016,"OSTELLO FENICE GREEN ENERGY PARK",PADOVA,Veneto,Altro,info@fondazionefenice.it,,www.fondazionefenice.it
IT004183,"AL PONTE",PADOVA,Veneto,Altro,hotelvolta@live.it,,www.bbalponte.it
IT004192,"SCROVEGNI ROOM & BREAKFAST",PADOVA,Veneto,Altro,info@bebscrovegni.it,,www.bebscrovegni.it
IT004198,"MARIA IMMACOLATA",PADOVA,Veneto,Altro,canpdcollegio@fdcc.org,,
IT004209,"FOUR POINTS BY SHERATON PADOVA",PADOVA,Veneto,Altro,fourpointspadova@fourpointspadova.com,,www.fourpointspadova.com
IT004210,"CANTON DELL'ORTO",PADOVA,Veneto,Altro,info@cantondellorto.com,,
IT004220,"AL DUOMO B&B",PADOVA,Veneto,Altro,poldina53@gmail.com,,www.alduomopadova.it
IT004448,"CASA VANZO",PADOVA,Veneto,Altro,serviziospitalita@irpea.it,,www.residenzeirpea.it
IT004594,"B&B ANGELINA",PADOVA,Veneto,Altro,info@bbangelina.com,,www.bbangelina.com
IT004632,"HOTEL CASANOVA",PADOVA,Veneto,Altro,info@hotel-casanova.it,,www.hotel-casanova.it
IT004647,"BEST WESTERN PREMIER GALILEO PADOVA",PADOVA,Veneto,Altro,INFO@HOTELGALILEOPADOVA.IT,,WWW.HOTELGALILEOPADOVA.IT
IT004680,"CAMPLUS",PADOVA,Veneto,Altro,PADOVA.APARTMENTS@CAMPLUS.IT,,CAMPLUSAPARTMENTS.IT
IT004681,"RESIDENCE EREMITANI",PADOVA,Veneto,Altro,eremitani@libero.it,,
IT004682,"B&B THIS IS HOME",PADOVA,Veneto,Altro,info@thisishome.it,,www.thisishome.it
IT004683,"RESIDENZA TARTINI DI BERTO L. & C. S.N.C.",PADOVA,Veneto,Altro,info@residenzatartini.com,,www.residenzatartini.com
IT004685,"CASA BATTISTI",PADOVA,Veneto,Altro,info@casabattisti.it,,www.casabattisti.it
IT004690,"LE CAMP SUITE & SPA",PADOVA,Veneto,Altro,direzione@lecampsuite.it,,www.lecampsuite.it
IT004693,"L'EDERA",PADOVA,Veneto,Altro,natalinabortolami@virgilio.it,,
IT004723,"SAVHOTEL MANTEGNA PADOVA",PADOVA,Veneto,Altro,mantegna@savhotel.com,,
IT004737,"DON BOSCO",PADOVA,Veneto,Altro,collegio@salesiani.padova.it,,www.salesiani.padova.it
IT004747,"CASA RELIGIOSA DI OSPITALITA' CRISTO RE",PADOVA,Veneto,Altro,info@collegiouniversitariocristore.it,,www.collegiouniversitariocristore.it
IT004748,"CASA CAMILLA",PADOVA,Veneto,Altro,info@casacamilla.it,,www.casacamilla.it
IT005452,"DC HOTEL",PADOVA,Veneto,Altro,info@dchotel.it,,
IT005483,"IL NIDO DELL'AIRONE",PADOVA,Veneto,Altro,sandraingra@hotmail.it,,
IT005488,"B20",PADOVA,Veneto,Altro,info@padovasuitesc20.it,,
IT005633,"B&B MASSIMAGO WINE TOWER",PADOVA,Veneto,Altro,l.cracco@studiolegalecracco.it,,
IT005936,"PIAZZA CAPITANIATO",PADOVA,Veneto,Altro,direzione@hotelm14.it,,
IT005943,"NET TOWER HOTEL PADOVA",PADOVA,Veneto,Altro,info@towerhotelpadova.net,,
IT005967,"HOTEL GIOTTO - DEPENDANCE",PADOVA,Veneto,Altro,liviana@hotelgiotto.com,,
IT005990,"TEATRO VERDI",PADOVA,Veneto,Altro,direzione@hotelm14.it,,
IT006038,"HILTON GARDEN HILL PADUA CITY CENTRE",PADOVA,Veneto,Altro,tsfpa_padova@hilton.com,,www.hilton.com
IT006076,"ISOLA MEMMIA",PADOVA,Veneto,Altro,pdusemasin@gmail.com,,
IT006128,"CASA RELIGIOSA DI OSPITALITA' SANTA VINCENZA",PADOVA,Veneto,Altro,casasantavincenza@gmail.com,,
IT006886,"AGRITURISMO CAPEETO",PADOVA,Veneto,Altro,info@agriturismocapeeto.it,,www.agriturismocapeeto.191.it
IT007366,"CASA VACANZE AL CARMINE",PADOVA,Veneto,Altro,info@casaalcarmine.it,,
IT007397,"RESIDENCE EUROPA",PADOVA,Veneto,Altro,alessandrobianchi@hoteleuropapd.it,,
IT007504,"SCACCHIERA DI RICHELMO RAVAZZOLO",PADOVA,Veneto,Altro,scacchiera_agriturismo@yahoo.it,,
IT007611,"AGRITURISMO LE CICALE",PADOVA,Veneto,Altro,info@agriturismolecicale.it,,www.agriturismolecicale.it
IT007782,"AGRICAMPEGGIO PADOVA",PADOVA,Veneto,Altro,antoniotrevi.1@gmail.com,,
IT004307,"HOTEL ALL'OASI",PAESE,Veneto,Altro,hotel@cityhotelalloasi.it,,www.hotelalloasi.it
IT007158,"AFRODITE",PALÙ,Veneto,Altro,marchi.gianfranco74@gmail.com,,
IT005078,"VILLA PADOVANI DIMORA STORICA",PASTRENGO,Veneto,Altro,info@villapadovani.it,,www.villapadovani.it
IT005247,"LA CARICA (DIPENDENZA)",PASTRENGO,Veneto,Altro,info@lacarica.com,,
IT005369,"BED & BREAKFAST LAURA",PASTRENGO,Veneto,Altro,aitacconi@tiscali.it,,www.laura-ai-tacconi.it
IT005406,"HOTEL LA CARICA",PASTRENGO,Veneto,Altro,hotel.lacarica@libero.it,,
IT007638,"AGRITURISMO SAMBUCO",PASTRENGO,Veneto,Altro,info@agriturismosambuco.it,,www.agriturismosambuco.it
IT001513,"VILLA SAN FRANCESCO",PEDAVENA,Veneto,Altro,info@comunitavsfrancesco.it,,www.comunitavsfrancesco.it
IT003455,"MONTI DEL SOLE",PEDAVENA,Veneto,Altro,cristina.biesuz@libero.it,,http://digilander.libero.it/monti_del_sole
IT003745,"CROCE D'AUNE",PEDAVENA,Veneto,Altro,albergocrocedaune@virgilio.it,,www.albergocrocedaune.it
IT004175,"CASA EMMAUS",PEDAVENA,Veneto,Altro,info@comunitavsfrancesco.it,,www.comunitavsfrancesco.it
IT004452,"MAISON LIRA'",PEDAVENA,Veneto,Altro,maisonlirapedavena@gmail.com,,
IT007388,"B&B DA PIERO",PEDAVENA,Veneto,Altro,v.chiesurin@gmail.com,,
IT007563,"LA CASA DI MAIA",PEDAVENA,Veneto,Altro,michela@lacasadimaia.it,,www.lacasadimaia.it
IT008062,"CASERA DEI BOSCHI",PEDAVENA,Veneto,Altro,martina.salton@hotmail.it,,
IT003882,"B & B LA GENZIANELLA",PERAROLO DI CADORE,Veneto,Altro,info@lagenzianella.net,,www.lagenzianella.net
IT003930,"B&B IL CIDOLO",PERAROLO DI CADORE,Veneto,Altro,info@ilcidolo.it,,www.ilcidolo.it
IT004496,"AI LARICI",PERAROLO DI CADORE,Veneto,Altro,info@ailarici.it,,www.ailarici.it
IT006321,"RESIDENZA PERAROLO",PERAROLO DI CADORE,Veneto,Altro,info@beesprint.com,,www.y-nos.com
IT006355,"I GIRASOLI",PERAROLO DI CADORE,Veneto,Altro,lorde1955@libero.it,,
IT001995,"CA' BORGO DELLE RANE",PERNUMIA,Veneto,Altro,info@caborgodellerane.it,,www.caborgodellerane.it
IT002437,"VILLA QUARANTA TOMMASI WINE HOTEL & SPA",PESCANTINA,Veneto,Altro,barbara@villaquaranta.com,,www.villaquaranta.com
IT003894,"CORTE RAMONE",PESCANTINA,Veneto,Altro,info@corteramone.it,,www.corteramone.it
IT004038,"BED AND BREAKFAST CARMEN",PESCANTINA,Veneto,Altro,carmen_biondani@libero.it,,
IT006482,"B&B VALPOLICELLA",PESCANTINA,Veneto,Altro,alicia.eastman@gmail.com,,
IT008252,"CORTE BONETTI",PESCANTINA,Veneto,Altro,agricolagiulia20@gmail.com,,
IT000883,"VISION HOTEL",PESCHIERA DEL GARDA,Veneto,Altro,m.delmancino@bluhotesl.it,,www.visionhotel.it
IT001030,"VILLA ROSSANA DIPENDENZA HOTEL BEL SITO",PESCHIERA DEL GARDA,Veneto,Altro,info@belsitohotel.com,,www.belsitohotel.com
IT001150,"HOTEL PUCCINI",PESCHIERA DEL GARDA,Veneto,Altro,info@hotelpuccini.it,,www.hotelpuccini.it
IT001200,"ALBERGO PAPA",PESCHIERA DEL GARDA,Veneto,Altro,info@albergo-papa.com,,www.albergo-papa.com
IT001278,"VILLA SOFIA DEPENDANCE HOTEL BEL SITO",PESCHIERA DEL GARDA,Veneto,Altro,info@belsitohotel.com,,www.belsitohotel.com
IT001442,"ALBERGO FIORAVANTE",PESCHIERA DEL GARDA,Veneto,Altro,info@albergofioravante.com,,www.albergofioravante.com
IT001444,"ENJOY GARDA HOTEL",PESCHIERA DEL GARDA,Veneto,Altro,info@enjoygardahotel.com,,www.enjoygardahotel.com
IT001536,"HOTEL HBI FAMILY",PESCHIERA DEL GARDA,Veneto,Altro,info@hotel-bellaitalia.it,,www.hotel-bellaitalia.it
IT001829,"HOTEL BEL SITO",PESCHIERA DEL GARDA,Veneto,Altro,info@belsitohotel.com,,www.belsitohotel.com
IT001943,"HOTEL BELL'ARRIVO",PESCHIERA DEL GARDA,Veneto,Altro,info@hotelbellarrivo.it,,www.hotelbellarrivo.it
IT002018,"AI OSEI DREAMS & BREAKFAST",PESCHIERA DEL GARDA,Veneto,Altro,amministrazione@aiosei.it,,www.aiosei.it
IT002109,"BELVEDERE - DIPENDENZA LE ALI DEL FRASSINO RESORT",PESCHIERA DEL GARDA,Veneto,Altro,info@lealidelfrassino.it,,www.lealidelfrassino.it
IT002479,"VALENTINA MEUBLE'",PESCHIERA DEL GARDA,Veneto,Altro,info@hotelvalentina.it,,www.hotelvalentina.it
IT002480,"NETTUNO RESIDENCE HOTEL",PESCHIERA DEL GARDA,Veneto,Altro,info@nettunoresidencehotel.it,,www.nettunoresidencehotel.it
IT002483,"ALBERGO CRISTALLO",PESCHIERA DEL GARDA,Veneto,Altro,info@hotelcristallopeschiera.it,,www.hotelcristallopeschiera.it
IT002484,"HOTEL DORI",PESCHIERA DEL GARDA,Veneto,Altro,info@hoteldori.com,,www.hoteldori.com
IT002487,"ALBERGO PILOTTO",PESCHIERA DEL GARDA,Veneto,Altro,info@ristorantepilotto.it,,www.albergoolioso.it
IT002539,"ALBERGO FORNACI",PESCHIERA DEL GARDA,Veneto,Altro,info@hotelfornaci.it,,www.hotelfornaci.it
IT002541,"THE ZIBA HOTEL & SPA",PESCHIERA DEL GARDA,Veneto,Altro,amministrazione@trulyitaly.com,,www.thezibahotel.it
IT002542,"CORTE PARADISO",PESCHIERA DEL GARDA,Veneto,Altro,info@corteparadiso.com,,www.corteparadiso.com
IT002543,"ALBERGO GRIFONE 1891",PESCHIERA DEL GARDA,Veneto,Altro,info@albergogrifone1891peschiera.com,,www.albergogrifone1891peschiera.com
IT002694,"LE ALI DEL FRASSINO RESORT",PESCHIERA DEL GARDA,Veneto,Altro,info@lealidelfrassino.it,,www.lealidelfrassino.it
IT002714,"HOTEL CLARIN14 BY DORI",PESCHIERA DEL GARDA,Veneto,Altro,info@hotelclarin14.com,,www.hotelclarin14.com
IT002725,"FIENILE - DIPENDENZA LE ALI DEL FRASSINO RESORT",PESCHIERA DEL GARDA,Veneto,Altro,info@lealidelfrassino.it,,www.lealidelfrassino.it
IT002726,"VILLA - DIPENDENZA LE ALI DEL FRASSINO RESORT",PESCHIERA DEL GARDA,Veneto,Altro,info@lealidelfrassino.it,,www.lealidelfrassino.it
IT002728,"HOTEL GARDEN",PESCHIERA DEL GARDA,Veneto,Altro,info@hotel-garden.it,,www.hotel-garden.it
IT002731,"HOTEL JOHNSON",PESCHIERA DEL GARDA,Veneto,Altro,info@hoteljohnson.com,,www.hoteljohnson.com
IT002759,"ILE HOTEL",PESCHIERA DEL GARDA,Veneto,Altro,amministrazione@ilehotel.com,,www.ilehotel.com
IT002768,"HOTEL BELLA PESCHIERA",PESCHIERA DEL GARDA,Veneto,Altro,info@hotel-bellapeschiera.it,,www.hotel-bellapeschiera.it
IT002785,"MEET GARDA LAKE HOSTEL",PESCHIERA DEL GARDA,Veneto,Altro,info@meethostel.com,,www.meethostel.com
IT002918,"HOTEL SAN MARCO",PESCHIERA DEL GARDA,Veneto,Altro,direzione@hotelsanmarcopeschiera.it,,www.hotelsanmarcopeschiera.it
IT003031,"ACTIVE HOTEL PARADISO & GOLF DIPENDENZA STELLA",PESCHIERA DEL GARDA,Veneto,Altro,paradisoresort@parchotels.it,,www.parchotels.it
IT003038,"ACQUADOLCE HOTEL",PESCHIERA DEL GARDA,Veneto,Altro,info@acquadolcehotel.com,,www.acquadolcehotel.com
IT003067,"HOTEL BUENA ONDA",PESCHIERA DEL GARDA,Veneto,Altro,info@hotelbuenaonda.com,,www.hotelbuenaonda.com
IT003565,"HOTEL OCEANO",PESCHIERA DEL GARDA,Veneto,Altro,hoteloceanopeschiera@gmail.com,,www.hoteloceanopeschiera.com
IT003683,"ALBERGO SAN BENEDETTO",PESCHIERA DEL GARDA,Veneto,Altro,info@hotelsanbenedetto.eu,,www.hotel-sanbenedetto.com
IT003692,"GREEN PARK HOTEL",PESCHIERA DEL GARDA,Veneto,Altro,info@greenparkhotel.com,,www.greenparkhotel.com
IT003706,"BUTTERFLY CAMPING VILLAGE",PESCHIERA DEL GARDA,Veneto,Altro,info@campingbutterfly.it,,www.campingbutterfly.it
IT003717,"AURORA APART HOTEL",PESCHIERA DEL GARDA,Veneto,Altro,giovanniferrarin@icloud.com,,www.aurorasulmincio.it
IT003719,"VILLAGGIO TURISTICO CAMPING SAN BENEDETTO VECCHIO MULINO",PESCHIERA DEL GARDA,Veneto,Villaggio Turistico,amministrazione@villaggiosanbenedetto.it,,www.campingsanbenedetto.it
IT003748,"GARDA ROOM",PESCHIERA DEL GARDA,Veneto,Altro,gardaroom@gmail.com,,www.gardaroom.it
IT003822,"CODONE - DIPENDENZA LE ALI DEL FRASSINO RESORT",PESCHIERA DEL GARDA,Veneto,Altro,info@lealidelfrassino.it,,www.lealidelfrassino.it
IT003830,"SVASSO MAGGIORE - DIPENDENZA LE ALI DEL FRASSINO RESORT",PESCHIERA DEL GARDA,Veneto,Altro,info@lealidelfrassino.it,,www.lealidelfrassino.it
IT003914,"GERMANO REALE - DIPENDENZA LE ALI DEL FRASSINO RESORT",PESCHIERA DEL GARDA,Veneto,Altro,info@lealidelfrassino.it,,www.lealidelfrassino.it
IT003976,"ALBERGO MARSARI",PESCHIERA DEL GARDA,Veneto,Altro,albergomarsari@libero.it,,
IT004022,"CAMPEGGIO DEL GARDA",PESCHIERA DEL GARDA,Veneto,Altro,AMMINISTRAZIONE@CAMPEGGIODELGARDA.EU,,WWW.CAMPEGGIODELGARDA.EU
IT004032,"MORIGLIONE - DIPENDENZA LE ALI DEL FRASSINO RESORT",PESCHIERA DEL GARDA,Veneto,Altro,info@lealidelfrassino.it,,www.lealidelfrassino.it
IT004499,"CAMPEGGIO BELLA ITALIA",PESCHIERA DEL GARDA,Veneto,Altro,info@camping-bellaitalia.it,,www.camping-bellaitalia.it
IT004591,"HOTEL AL FIORE",PESCHIERA DEL GARDA,Veneto,Altro,info@hotelalfiore.it,,www.hotelalfiore.it
IT004617,"CAMPING WIEN",PESCHIERA DEL GARDA,Veneto,Altro,info@campingwien.it,,www.campingwien.it
IT004766,"ALBERGO PRIMAVERA",PESCHIERA DEL GARDA,Veneto,Altro,primaverapeschiera@gmail.com,,www.hotelprimaverapeschiera.it
IT004815,"CAMPING BERGAMINI",PESCHIERA DEL GARDA,Veneto,Altro,direzione@campingbergamini.it,,www.campingbergamini.it
IT004851,"ALZAVOLA - DIPENDENZA LE ALI DEL FRASSINO RESORT",PESCHIERA DEL GARDA,Veneto,Altro,info@lealidelfrassino.it,,www.lealidelfrassino.it
IT004883,"ALBERGO LA FAVORITA",PESCHIERA DEL GARDA,Veneto,Altro,infoalbergolafavorita@gmail.com,,
IT004924,"ALBERGO AL PESCATORE",PESCHIERA DEL GARDA,Veneto,Altro,alpescatore@alice.it,,
IT004936,"HOTEL NUOVA BARCACCIA",PESCHIERA DEL GARDA,Veneto,Altro,damiano@hotelnuovabarcaccia.it,,www.hotelnuovabarcaccia.it
IT004972,"CAMPING CAPPUCCINI",PESCHIERA DEL GARDA,Veneto,Altro,info@camp-cappuccini.com,,www.camp-cappuccini.com
IT005136,"ALBERGO AL SANTUARIO - CASA FRANCESCANA",PESCHIERA DEL GARDA,Veneto,Altro,info@locandaalsantuario.it,,www.locandaalsantuario.it
IT005193,"GOLF RESIDENCE",PESCHIERA DEL GARDA,Veneto,Altro,garda@parchotels.it,,www.parchotels.it
IT005347,"VILLA LUISA",PESCHIERA DEL GARDA,Veneto,Altro,info@villaluisapeschiera.it,,www.villaluisapeschiera.it
IT005361,"HOTEL RIVUS",PESCHIERA DEL GARDA,Veneto,Altro,rivushotel@gmail.com,,
IT005398,"HATELIER GARDA SUITE",PESCHIERA DEL GARDA,Veneto,Altro,info@hateliergardahome.com,,www.hatelier.com
IT005425,"LOCANDA DOGANA",PESCHIERA DEL GARDA,Veneto,Altro,info@locandadogana.it,,www.locandadogana.it
IT005639,"K MODERN HOTEL",PESCHIERA DEL GARDA,Veneto,Altro,AMMINISTRAZIONE@KMODERNHOTEL.IT,,
IT005706,"FIORI SULL'ACQUA",PESCHIERA DEL GARDA,Veneto,Altro,info@fiorisullacqua.it,,
IT005726,"TULIO",PESCHIERA DEL GARDA,Veneto,Altro,trattoriatulio@libero.it,,
IT005897,"ALBERGO ARILICA",PESCHIERA DEL GARDA,Veneto,Altro,729amo@gmail.com,,
IT006289,"LA CASA BIANCA",PESCHIERA DEL GARDA,Veneto,Altro,lacasabiancabb@libero.it,,
IT006520,"PLAZA",PESCHIERA DEL GARDA,Veneto,Altro,info@bcityhotel.com,,
IT006856,"HATELIER GARDA HOME",PESCHIERA DEL GARDA,Veneto,Altro,booking@enjoygardahotel.com,,
IT006870,"RESIDENZA R1 CAPPUCCINI",PESCHIERA DEL GARDA,Veneto,Altro,info@residenzacappuccini.it,,
